division,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,odds_home,odds_draw,odds_away
4,2017-08-26,Amiens,Nice,3,0,1,2,0,1,3.62,3.26,2.26
4,2017-08-26,Bordeaux,Troyes,2,1,1,1,0,1,1.43,4.77,8.7
4,2017-08-26,Caen,Metz,1,0,1,0,0,2,1.86,3.54,4.89
4,2017-08-26,Dijon,Montpellier,2,1,1,1,0,1,2.63,3.28,2.94
4,2017-08-26,Nantes,Lyon,0,0,2,0,0,2,3.47,3.66,2.16
4,2017-08-26,Toulouse,Rennes,3,2,1,1,1,2,2.32,3.23,3.51
4,2017-08-27,Angers,Lille,1,1,2,0,0,2,2.21,3.27,3.75
4,2017-08-27,Guingamp,Strasbourg,2,0,1,0,0,2,1.91,3.44,4.76
4,2017-08-27,Monaco,Marseille,6,1,1,4,0,1,1.63,4.23,5.74
4,2017-09-08,Lille,Bordeaux,0,0,2,0,0,2,2.96,3.35,2.61
4,2017-09-08,Metz,Paris SG,1,5,3,1,1,2,27,10.2,1.13
4,2017-09-09,Caen,Dijon,2,1,1,1,1,2,02.04,3.41,4.12
4,2017-09-09,Montpellier,Nantes,0,1,3,0,0,2,2.28,3.12,3.77
4,2017-09-09,Nice,Monaco,4,0,1,2,0,1,4.61,3.86,1.81
4,2017-09-09,Strasbourg,Amiens,0,1,3,0,1,3,02.04,3.37,4.19
4,2017-09-09,Troyes,Toulouse,0,0,2,0,0,2,2.98,3.28,2.6
4,2017-09-10,Lyon,Guingamp,2,1,1,1,0,1,1.38,5.37,8.67
4,2017-09-10,Marseille,Rennes,1,3,3,0,2,3,1.7,04.02,5.28
4,2017-09-10,St Etienne,Angers,1,1,2,1,1,2,2.15,3.17,04.08
4,2017-09-15,Toulouse,Bordeaux,0,1,3,0,0,2,3.15,3.27,2.52
4,2017-09-16,Dijon,St Etienne,0,1,3,0,0,2,3.14,3.22,2.53
4,2017-09-16,Guingamp,Lille,1,0,1,0,0,2,2.14,3.29,3.94
4,2017-09-16,Monaco,Strasbourg,3,0,1,1,0,1,1.22,7.25,14.75
4,2017-09-16,Nantes,Caen,1,0,1,0,0,2,1.99,3.31,4.53
4,2017-09-16,Troyes,Montpellier,0,1,3,0,1,3,2.83,3.14,2.83
4,2017-09-17,Amiens,Marseille,0,2,3,0,0,2,04.09,3.47,02.03
4,2017-09-17,Angers,Metz,0,1,3,0,0,2,1.53,4.24,7.46
4,2017-09-17,Paris SG,Lyon,2,0,1,0,0,2,1.18,9,15
4,2017-09-17,Rennes,Nice,0,1,3,0,0,2,2.36,3.45,3.21
4,2017-09-22,Lille,Monaco,0,4,3,0,2,3,5.14,04.05,1.72
4,2017-09-22,Nice,Angers,2,2,2,1,2,3,1.83,3.64,05.01
4,2017-09-23,Bordeaux,Guingamp,3,1,1,1,0,1,1.79,3.76,4.95
4,2017-09-23,Caen,Amiens,1,0,1,0,0,2,1.92,3.39,4.8
4,2017-09-23,Lyon,Dijon,3,3,2,1,1,2,1.28,6.27,11.8
4,2017-09-23,Metz,Troyes,0,1,3,0,0,2,2.18,3.42,3.65
4,2017-09-23,Montpellier,Paris SG,0,0,2,0,0,2,16,6.85,1.22
4,2017-09-24,Marseille,Toulouse,2,0,1,1,0,1,1.62,4.15,6
4,2017-09-24,St Etienne,Rennes,2,2,2,1,1,2,2.16,3.36,3.79
4,2017-09-24,Strasbourg,Nantes,1,2,3,1,2,3,2.77,2.97,03.06
4,2017-09-29,Monaco,Montpellier,1,1,2,1,0,1,1.34,5.58,9.77
4,2017-09-30,Dijon,Strasbourg,1,1,2,0,0,2,2.11,3.54,3.73
4,2017-09-30,Guingamp,Toulouse,1,1,2,1,1,2,1.96,3.44,4.44
4,2017-09-30,Nantes,Metz,1,0,1,1,0,1,1.7,3.71,5.96
4,2017-09-30,Paris SG,Bordeaux,6,2,1,5,1,1,1.14,10.52,19
4,2017-09-30,Rennes,Caen,0,1,3,0,1,3,1.93,3.4,4.66
4,2017-10-01,Angers,Lyon,3,3,2,1,3,3,3.34,3.52,2.26
4,2017-10-01,Nice,Marseille,2,4,3,2,3,3,2.38,3.5,3.13
4,2017-10-01,Troyes,St Etienne,2,1,1,1,0,1,3.46,3.21,2.36
4,2017-10-13,Lyon,Monaco,3,2,1,2,2,2,2.14,04.02,3.29
4,2017-10-14,Caen,Angers,0,2,3,0,0,2,2.5,03.07,3.34
4,2017-10-14,Dijon,Paris SG,1,2,3,0,0,2,26.28,9.54,1.13
4,2017-10-14,Guingamp,Rennes,2,0,1,0,0,2,2.16,3.45,3.67
4,2017-10-14,Lille,Troyes,2,2,2,1,1,2,1.6,04.02,6.76
4,2017-10-14,St Etienne,Metz,3,1,1,0,1,3,1.58,04.06,6.81
4,2017-10-14,Toulouse,Amiens,1,0,1,1,0,1,1.79,3.32,5.98
4,2017-10-15,Bordeaux,Nantes,1,1,2,0,1,3,1.67,3.79,6.19
4,2017-10-15,Montpellier,Nice,2,0,1,0,0,2,2.51,3.27,3.12
4,2017-10-15,Strasbourg,Marseille,3,3,2,1,1,2,3.84,3.57,02.06
4,2017-10-20,St Etienne,Montpellier,0,1,3,0,1,3,2.22,3.18,3.92
4,2017-10-21,Amiens,Bordeaux,1,0,1,0,0,2,5.88,3.88,1.67
4,2017-10-21,Angers,Toulouse,0,1,3,0,1,3,02.01,3.31,4.43
4,2017-10-21,Metz,Dijon,1,2,3,1,1,2,2.84,3.25,2.74
4,2017-10-21,Monaco,Caen,2,0,1,1,0,1,1.37,5.25,9.55
4,2017-10-21,Nantes,Guingamp,2,1,1,1,0,1,2.18,3.15,04.03
4,2017-10-21,Rennes,Lille,1,0,1,1,0,1,2.25,3.28,3.62
4,2017-10-22,Marseille,Paris SG,2,2,2,1,1,2,7.55,5.54,1.4
4,2017-10-22,Nice,Strasbourg,1,2,3,0,1,3,1.61,4.28,5.84
4,2017-10-22,Troyes,Lyon,0,5,3,0,1,3,5.77,04.09,1.65
4,2017-10-27,Paris SG,Nice,3,0,1,2,0,1,1.16,9.7,18
4,2017-10-28,Bordeaux,Monaco,0,2,3,0,0,2,2.58,3.55,2.83
4,2017-10-28,Caen,Troyes,1,0,1,1,0,1,1.68,3.53,6.67
4,2017-10-28,Dijon,Nantes,1,0,1,1,0,1,2.66,3.17,3
4,2017-10-28,Guingamp,Amiens,1,1,2,1,1,2,1.67,3.78,6.24
4,2017-10-28,Montpellier,Rennes,0,1,3,0,0,2,2,3.19,4.72
4,2017-10-28,Strasbourg,Angers,2,2,2,1,0,1,2.76,3.16,2.89
4,2017-10-29,Lille,Marseille,0,1,3,0,1,3,3.36,3.62,2.22
4,2017-10-29,Lyon,Metz,2,0,1,2,0,1,1.21,8.14,13.13
4,2017-10-29,Toulouse,St Etienne,0,0,2,0,0,2,2.26,3.2,3.69
4,2017-11-03,Rennes,Bordeaux,1,0,1,1,0,1,3.37,3.27,2.36
4,2017-11-04,Angers,Paris SG,0,5,3,0,3,3,13.5,6.65,1.25
4,2017-11-04,Monaco,Guingamp,6,0,1,4,0,1,1.46,05.06,07.05
4,2017-11-04,Montpellier,Amiens,1,1,2,0,0,2,1.79,3.28,6.2
4,2017-11-04,Nantes,Toulouse,2,1,1,1,0,1,02.04,03.02,4.91
4,2017-11-04,Troyes,Strasbourg,3,0,1,0,0,2,2.76,3.4,2.71
4,2017-11-05,Marseille,Caen,5,0,1,1,0,1,1.5,4.42,7.66
4,2017-11-05,Metz,Lille,0,3,3,0,1,3,3.18,3.27,2.47
4,2017-11-05,Nice,Dijon,1,0,1,1,0,1,1.76,3.83,05.09
4,2017-11-05,St Etienne,Lyon,0,5,3,0,2,3,3.89,3.79,1.98
4,2017-11-17,Amiens,Monaco,1,1,2,1,0,1,5.6,3.99,1.69
4,2017-11-17,Lille,St Etienne,3,1,1,1,1,2,2.17,3.26,3.96
4,2017-11-18,Dijon,Troyes,3,1,1,1,1,2,1.93,3.52,4.48
4,2017-11-18,Guingamp,Angers,1,1,2,1,1,2,2.31,3.47,3.3
4,2017-11-18,Paris SG,Nantes,4,1,1,2,0,1,1.11,11.76,23.49
4,2017-11-18,Strasbourg,Rennes,2,1,1,1,0,1,2.27,3.27,3.58
4,2017-11-18,Toulouse,Metz,0,0,2,0,0,2,1.73,3.72,5.61
4,2017-11-19,Bordeaux,Marseille,1,1,2,1,0,1,2.38,3.41,3.22
4,2017-11-19,Caen,Nice,1,1,2,0,1,3,2.66,3.19,2.98
4,2017-11-19,Lyon,Montpellier,0,0,2,0,0,2,1.39,05.09,09.02
4,2017-11-20,Amiens,Lille,3,0,1,1,0,1,2.88,3.22,2.76
4,2017-11-24,St Etienne,Strasbourg,2,2,2,1,1,2,1.98,3.56,4.26
4,2017-11-25,Caen,Bordeaux,1,0,1,1,0,1,3.38,3.24,2.38
4,2017-11-25,Dijon,Toulouse,3,1,1,1,0,1,2.35,3.23,3.44
4,2017-11-25,Metz,Amiens,0,2,3,0,1,3,2.45,3.16,3.33
4,2017-11-25,Montpellier,Lille,3,0,1,3,0,1,2.15,3.22,04.02
4,2017-11-25,Rennes,Nantes,2,1,1,0,0,2,2.57,2.99,3.31
4,2017-11-25,Troyes,Angers,3,0,1,2,0,1,3.17,3.32,2.45
4,2017-11-26,Marseille,Guingamp,1,0,1,1,0,1,1.53,4.47,6.78
4,2017-11-26,Monaco,Paris SG,1,2,3,0,1,3,5.67,4.7,1.57
4,2017-11-26,Nice,Lyon,0,5,3,0,4,3,3.18,3.74,2.26
4,2017-11-28,Amiens,Dijon,2,1,1,1,1,2,2.41,3.26,3.34
4,2017-11-28,Bordeaux,St Etienne,3,0,1,2,0,1,1.81,3.54,5.45
4,2017-11-28,Strasbourg,Caen,0,0,2,0,0,2,02.06,3.5,4
4,2017-11-29,Angers,Rennes,1,2,3,1,0,1,02.09,3.25,4.14
4,2017-11-29,Guingamp,Montpellier,0,0,2,0,0,2,2.51,3.12,3.27
4,2017-11-29,Lyon,Lille,1,2,3,1,2,3,1.32,6.1,9.81
4,2017-11-29,Metz,Marseille,0,3,3,0,2,3,6.23,4.7,1.53
4,2017-11-29,Nantes,Monaco,1,0,1,0,0,2,3.94,3.5,02.06
4,2017-11-29,Toulouse,Nice,1,2,3,1,0,1,2.69,3.1,03.03
4,2017-12-01,Dijon,Bordeaux,3,2,1,1,2,3,03.05,3.3,2.57
4,2017-12-02,Lille,Toulouse,1,0,1,0,0,2,02.09,3.23,4.19
4,2017-12-02,Monaco,Angers,1,0,1,1,0,1,1.39,5.32,8.4
4,2017-12-02,Nice,Metz,3,1,1,1,1,2,1.44,4.7,8.53
4,2017-12-02,Rennes,Amiens,2,0,1,0,0,2,1.99,03.08,05.05
4,2017-12-02,Strasbourg,Paris SG,2,1,1,1,1,2,15.25,8.26,1.19
4,2017-12-02,Troyes,Guingamp,0,1,3,0,1,3,2.69,3.26,2.88
4,2017-12-03,Caen,Lyon,1,2,3,0,1,3,4.71,3.81,1.82
4,2017-12-03,Montpellier,Marseille,1,1,2,1,1,2,3.31,3.39,2.33
4,2017-12-03,St Etienne,Nantes,1,1,2,1,0,1,2.38,3,3.67
4,2017-12-08,Bordeaux,Strasbourg,0,3,3,0,2,3,1.7,3.96,5.41
4,2017-12-09,Angers,Montpellier,1,1,2,0,0,2,2.57,3.11,3.18
4,2017-12-09,Guingamp,Dijon,4,0,1,2,0,1,2.12,3.31,3.9
4,2017-12-09,Metz,Rennes,1,1,2,1,0,1,3.77,3.18,2.24
4,2017-12-09,Monaco,Troyes,3,2,1,0,1,3,1.32,5.72,10.56
4,2017-12-09,Paris SG,Lille,3,1,1,1,0,1,1.13,11.2,18.45
4,2017-12-09,Toulouse,Caen,2,0,1,0,0,2,2.28,3.12,3.78
4,2017-12-10,Amiens,Lyon,1,2,3,1,0,1,5.31,04.05,1.69
4,2017-12-10,Marseille,St Etienne,3,0,1,1,0,1,1.55,4.43,6.57
4,2017-12-10,Nantes,Nice,1,2,3,1,1,2,2.21,3.2,3.85
4,2017-12-15,St Etienne,Monaco,0,4,3,0,2,3,4.72,3.82,1.83
4,2017-12-16,Caen,Guingamp,0,0,2,0,0,2,2.18,3.29,3.78
4,2017-12-16,Dijon,Lille,3,0,1,3,0,1,2.36,3.29,3.36
4,2017-12-16,Montpellier,Metz,1,3,3,1,1,2,1.49,4.25,8.56
4,2017-12-16,Rennes,Paris SG,1,4,3,0,2,3,13.09,6.54,1.26
4,2017-12-16,Strasbourg,Toulouse,2,1,1,1,1,2,2.17,3.34,3.77
4,2017-12-16,Troyes,Amiens,1,0,1,0,0,2,2.34,3.14,3.59
4,2017-12-17,Lyon,Marseille,2,0,1,1,0,1,02.04,3.88,3.6
4,2017-12-17,Nantes,Angers,1,0,1,1,0,1,02.09,3.19,4.28
4,2017-12-17,Nice,Bordeaux,1,0,1,1,0,1,2.32,3.35,3.4
4,2017-12-20,Amiens,Nantes,0,1,3,0,0,2,2.92,03.06,2.82
4,2017-12-20,Angers,Dijon,2,1,1,1,1,2,2.26,3.24,3.66
4,2017-12-20,Bordeaux,Montpellier,0,2,3,0,0,2,02.09,3.29,4.13
4,2017-12-20,Guingamp,St Etienne,2,1,1,0,0,2,2,3.21,4.57
4,2017-12-20,Lille,Nice,1,1,2,0,1,3,2.65,3.22,2.96
4,2017-12-20,Marseille,Troyes,3,1,1,1,1,2,1.3,5.97,11.1
4,2017-12-20,Metz,Strasbourg,3,0,1,0,0,2,2.93,3.35,2.6
4,2017-12-20,Monaco,Rennes,2,1,1,1,0,1,1.42,05.03,8.22
4,2017-12-20,Paris SG,Caen,3,1,1,1,0,1,01.08,14.45,37.01
4,2017-12-20,Toulouse,Lyon,1,2,3,0,1,3,4.75,3.81,1.81
4,2018-01-12,Strasbourg,Guingamp,0,2,3,0,2,3,2.6,3.29,03.02
4,2018-01-13,Caen,Lille,0,1,3,0,1,3,2.57,2.97,3.34
4,2018-01-13,Dijon,Metz,1,1,2,1,0,1,1.88,3.68,4.47
4,2018-01-13,Montpellier,Monaco,0,0,2,0,0,2,3.54,3.4,2.23
4,2018-01-13,Nice,Amiens,1,0,1,0,0,2,1.63,3.97,6.21
4,2018-01-13,Rennes,Marseille,0,3,3,0,2,3,4.32,3.52,1.96
4,2018-01-13,Troyes,Bordeaux,0,1,3,0,1,3,3.45,3.23,2.35
4,2018-01-14,Lyon,Angers,1,1,2,0,1,3,1.48,4.74,7.18
4,2018-01-14,Nantes,Paris SG,0,1,3,0,1,3,12.56,6.18,1.28
4,2018-01-14,St Etienne,Toulouse,2,0,1,1,0,1,2.25,3.17,3.76
4,2018-01-16,Bordeaux,Caen,0,2,3,0,0,2,1.86,3.46,05.01
4,2018-01-16,Marseille,Strasbourg,2,0,1,0,0,2,1.28,6.33,11.53
4,2018-01-16,Monaco,Nice,2,2,2,1,0,1,1.75,3.86,5.13
4,2018-01-17,Amiens,Montpellier,1,1,2,0,1,3,3.79,03.01,2.33
4,2018-01-17,Angers,Troyes,3,1,1,1,0,1,1.85,3.51,05.02
4,2018-01-17,Guingamp,Lyon,0,2,3,0,1,3,3.4,3.51,2.27
4,2018-01-17,Lille,Rennes,1,2,3,1,0,1,2.12,3.25,04.07
4,2018-01-17,Metz,St Etienne,3,0,1,2,0,1,2.55,3.29,03.03
4,2018-01-17,Paris SG,Dijon,8,0,1,4,0,1,01.08,14.4,26.5
4,2018-01-17,Toulouse,Nantes,1,1,2,0,1,3,2.82,2.96,03.01
4,2018-01-19,Caen,Marseille,0,2,3,0,0,2,4.91,3.68,1.82
4,2018-01-20,Amiens,Guingamp,3,1,1,1,1,2,03.08,3.13,2.63
4,2018-01-20,Montpellier,Toulouse,2,1,1,1,1,2,1.81,3.44,5.53
4,2018-01-20,Nantes,Bordeaux,0,1,3,0,1,3,1.98,3.24,4.73
4,2018-01-20,Rennes,Angers,1,0,1,0,0,2,2.17,3.28,3.86
4,2018-01-20,Strasbourg,Dijon,3,2,1,2,2,2,02.02,3.5,04.09
4,2018-01-20,Troyes,Lille,1,0,1,1,0,1,2.7,3.19,2.93
4,2018-01-21,Lyon,Paris SG,2,1,1,1,1,2,07.09,5.26,1.44
4,2018-01-21,Monaco,Metz,3,1,1,1,0,1,1.31,6.25,10.02
4,2018-01-21,Nice,St Etienne,1,0,1,1,0,1,1.6,3.97,6.68
4,2018-01-26,Dijon,Rennes,2,1,1,1,1,2,2.66,3.41,2.81
4,2018-01-27,Angers,Amiens,1,0,1,1,0,1,1.92,3.37,4.86
4,2018-01-27,Guingamp,Nantes,0,3,3,0,0,2,2.38,3.14,3.49
4,2018-01-27,Metz,Nice,2,1,1,0,0,2,3.42,3.34,2.31
4,2018-01-27,Paris SG,Montpellier,4,0,1,2,0,1,1.16,8.65,22
4,2018-01-27,St Etienne,Caen,2,1,1,1,1,2,02.06,3.25,4.33
4,2018-01-27,Toulouse,Troyes,1,0,1,1,0,1,02.08,3.31,4.13
4,2018-01-28,Bordeaux,Lyon,3,1,1,3,1,1,3.55,3.56,2.16
4,2018-01-28,Lille,Strasbourg,2,1,1,0,0,2,2.16,3.32,3.85
4,2018-01-28,Marseille,Monaco,2,2,2,1,1,2,1.96,3.73,04.05
4,2018-02-02,Marseille,Metz,6,3,1,3,0,1,1.27,6.45,12
4,2018-02-03,Amiens,St Etienne,0,2,3,0,0,2,2.57,3.12,3.19
4,2018-02-03,Lille,Paris SG,0,3,3,0,1,3,19.09,8.14,1.18
4,2018-02-03,Montpellier,Angers,2,1,1,1,1,2,2,3.26,4.5
4,2018-02-03,Nice,Toulouse,0,1,3,0,0,2,1.93,3.61,4.33
4,2018-02-03,Strasbourg,Bordeaux,0,2,3,0,1,3,3.32,3.2,2.43
4,2018-02-04,Caen,Nantes,3,2,1,1,1,2,2.81,03.07,2.91
4,2018-02-04,Monaco,Lyon,3,2,1,2,2,2,2.34,3.65,03.09
4,2018-02-04,Rennes,Guingamp,0,1,3,0,0,2,02.04,3.4,4.15
4,2018-02-09,St Etienne,Marseille,2,2,2,1,2,3,4.33,3.75,1.89
4,2018-02-10,Angers,Monaco,0,4,3,0,2,3,3.23,3.25,2.45
4,2018-02-10,Bordeaux,Amiens,3,2,1,2,0,1,1.5,4.15,8.52
4,2018-02-10,Dijon,Nice,3,2,1,0,0,2,2.82,3.44,2.63
4,2018-02-10,Guingamp,Caen,0,0,2,0,0,2,2.11,3.31,04.01
4,2018-02-10,Metz,Montpellier,0,1,3,0,1,3,3.36,3.3,2.36
4,2018-02-10,Toulouse,Paris SG,0,1,3,0,0,2,16.96,7.42,1.2
4,2018-02-11,Lyon,Rennes,0,2,3,0,1,3,1.56,4.49,6.27
4,2018-02-11,Nantes,Lille,2,2,2,1,0,1,1.85,3.43,5.18
4,2018-02-11,Strasbourg,Troyes,2,1,1,0,0,2,1.93,3.54,4.47
4,2018-02-16,Monaco,Dijon,4,0,1,1,0,1,1.33,5.8,10
4,2018-02-17,Amiens,Toulouse,0,0,2,0,0,2,2.71,3.12,2.98
4,2018-02-17,Angers,St Etienne,0,1,3,0,0,2,2.56,03.08,3.22
4,2018-02-17,Caen,Rennes,2,2,2,1,2,3,2.49,3.21,3.21
4,2018-02-17,Montpellier,Guingamp,1,1,2,0,1,3,1.74,3.69,5.64
4,2018-02-17,Paris SG,Strasbourg,5,2,1,3,1,1,01.07,15.5,33
4,2018-02-17,Troyes,Metz,1,0,1,0,0,2,2.25,3.44,3.46
4,2018-02-18,Lille,Lyon,2,2,2,0,2,3,4.39,3.78,1.89
4,2018-02-18,Marseille,Bordeaux,1,0,1,1,0,1,1.62,4.12,06.06
4,2018-02-18,Nice,Nantes,1,1,2,1,1,2,2.32,3.23,3.52
4,2018-02-20,Troyes,Dijon,0,0,2,0,0,2,2.52,3.27,3.1
4,2018-02-23,Strasbourg,Montpellier,0,0,2,0,0,2,3.33,3.13,2.47
4,2018-02-24,Dijon,Caen,2,0,1,1,0,1,2.35,3.29,3.39
4,2018-02-24,Guingamp,Metz,2,2,2,1,1,2,2.1,3.43,3.88
4,2018-02-24,Lille,Angers,1,2,3,0,0,2,2.4,03.09,3.51
4,2018-02-24,Nantes,Amiens,0,1,3,0,1,3,1.68,3.71,6.31
4,2018-02-24,Rennes,Troyes,2,0,1,0,0,2,1.72,3.69,5.77
4,2018-02-24,Toulouse,Monaco,3,3,2,1,1,2,4.56,3.6,1.89
4,2018-02-25,Bordeaux,Nice,0,0,2,0,0,2,2.12,3.26,04.07
4,2018-02-25,Lyon,St Etienne,1,1,2,1,0,1,1.51,4.68,6.74
4,2018-02-25,Paris SG,Marseille,3,0,1,2,0,1,1.26,07.04,10.99
4,2018-03-02,Monaco,Bordeaux,2,1,1,1,1,2,1.67,04.03,5.64
4,2018-03-02,Nice,Lille,2,1,1,1,0,1,1.72,3.61,5.95
4,2018-03-03,Amiens,Rennes,0,2,3,0,1,3,3.38,03.06,2.48
4,2018-03-03,Angers,Guingamp,3,0,1,1,0,1,02.01,3.33,4.37
4,2018-03-03,Metz,Toulouse,1,1,2,1,0,1,2.85,3.16,2.81
4,2018-03-03,St Etienne,Dijon,2,2,2,1,1,2,1.76,3.73,5.28
4,2018-03-03,Troyes,Paris SG,0,2,3,0,0,2,10.61,5.92,1.31
4,2018-03-04,Caen,Strasbourg,2,0,1,1,0,1,2.2,3.25,3.8
4,2018-03-04,Marseille,Nantes,1,1,2,0,1,3,1.53,4.39,6.94
4,2018-03-04,Montpellier,Lyon,1,1,2,1,0,1,2.93,3.29,2.63
4,2018-03-09,Strasbourg,Monaco,1,3,3,1,3,3,5.54,04.08,1.67
4,2018-03-10,Bordeaux,Angers,0,0,2,0,0,2,1.93,3.4,4.72
4,2018-03-10,Dijon,Amiens,1,1,2,0,1,3,1.83,3.62,4.99
4,2018-03-10,Lille,Montpellier,1,1,2,1,0,1,3.18,03.05,2.63
4,2018-03-10,Nantes,Troyes,1,0,1,0,0,2,1.68,3.73,6.12
4,2018-03-10,Rennes,St Etienne,1,1,2,0,1,3,2.34,3.24,3.45
4,2018-03-11,Guingamp,Nice,2,5,3,1,1,2,2.89,3.28,2.68
4,2018-03-11,Lyon,Caen,1,0,1,0,0,2,1.48,4.68,7.33
4,2018-03-11,Toulouse,Marseille,1,2,3,1,1,2,4.14,3.52,2
4,2018-03-14,Paris SG,Angers,2,1,1,2,0,1,01.08,13.79,28.1
4,2018-03-16,Monaco,Lille,2,1,1,1,1,2,1.28,6.15,12.11
4,2018-03-17,Amiens,Troyes,1,1,2,1,0,1,2.21,3.2,3.84
4,2018-03-17,Angers,Caen,3,0,1,2,0,1,1.93,3.4,4.72
4,2018-03-17,Bordeaux,Rennes,0,2,3,0,0,2,02.04,3.43,4.12
4,2018-03-17,Montpellier,Dijon,2,2,2,0,1,3,1.66,3.88,06.02
4,2018-03-17,Toulouse,Strasbourg,2,2,2,0,0,2,02.04,3.3,4.3
4,2018-03-18,Marseille,Lyon,2,3,3,1,1,2,1.96,3.7,04.08
4,2018-03-18,Metz,Nantes,1,1,2,1,1,2,3.61,3.23,2.28
4,2018-03-18,Nice,Paris SG,1,2,3,1,1,2,9.71,5.76,1.34
4,2018-03-18,St Etienne,Guingamp,2,0,1,1,0,1,1.73,3.65,5.77
4,2018-03-31,Dijon,Marseille,1,3,3,0,1,3,4.77,04.06,1.76
4,2018-04-01,Caen,Montpellier,1,3,3,0,2,3,3.16,2.99,2.68
4,2018-04-01,Guingamp,Bordeaux,2,1,1,0,0,2,03.01,03.05,2.74
4,2018-04-01,Lille,Amiens,0,1,3,0,0,2,2.13,3.28,4
4,2018-04-01,Lyon,Toulouse,2,0,1,2,0,1,1.41,05.08,8.28
4,2018-04-01,Nantes,St Etienne,0,3,3,0,1,3,2.27,3.13,3.76
4,2018-04-01,Strasbourg,Metz,2,2,2,1,1,2,1.91,3.76,4.26
4,2018-04-01,Troyes,Nice,0,2,3,0,1,3,3.38,3.32,2.33
4,2018-04-04,Rennes,Monaco,1,1,2,1,1,2,3.47,3.51,2.21
4,2018-04-06,St Etienne,Paris SG,1,1,2,1,0,1,8.68,5.58,1.37
4,2018-04-07,Amiens,Caen,3,0,1,2,0,1,2.47,2.97,3.53
4,2018-04-07,Angers,Strasbourg,1,1,2,1,0,1,1.82,3.64,4.97
4,2018-04-07,Bordeaux,Lille,2,1,1,2,1,1,1.72,3.7,5.75
4,2018-04-07,Guingamp,Troyes,4,0,1,1,0,1,1.9,3.5,4.69
4,2018-04-07,Monaco,Nantes,2,1,1,2,1,1,1.53,4.39,07.04
4,2018-04-07,Toulouse,Dijon,0,1,3,0,1,3,1.92,3.56,4.49
4,2018-04-08,Marseille,Montpellier,0,0,2,0,0,2,1.67,4.11,5.45
4,2018-04-08,Metz,Lyon,0,5,3,0,2,3,07.01,4.74,1.49
4,2018-04-08,Nice,Rennes,1,1,2,1,1,2,1.97,3.61,4.16
4,2018-04-13,Angers,Nice,1,1,2,0,0,2,2.53,3.29,03.07
4,2018-04-14,Lille,Guingamp,2,2,2,0,0,2,2.44,3.22,3.29
4,2018-04-14,Lyon,Amiens,3,0,1,1,0,1,1.24,6.47,16.06
4,2018-04-14,Nantes,Dijon,1,1,2,1,0,1,1.73,3.77,5.5
4,2018-04-14,Rennes,Metz,1,2,3,1,0,1,1.46,4.61,08.08
4,2018-04-14,Strasbourg,St Etienne,0,1,3,0,0,2,3.32,3.4,2.33
4,2018-04-15,Montpellier,Bordeaux,1,3,3,0,1,3,02.06,3.31,4.2
4,2018-04-15,Paris SG,Monaco,7,1,1,4,1,1,1.32,6.11,9.79
4,2018-04-15,Troyes,Marseille,2,3,3,1,1,2,5.88,04.06,1.64
4,2018-04-20,Dijon,Lyon,2,5,3,1,1,2,8,5.13,1.42
4,2018-04-20,Nantes,Rennes,1,1,2,1,0,1,2.31,3.11,3.68
4,2018-04-21,Amiens,Strasbourg,3,1,1,1,0,1,2.65,3.25,2.94
4,2018-04-21,Guingamp,Monaco,3,1,1,2,0,1,4.1,3.66,1.97
4,2018-04-21,Marseille,Lille,5,1,1,4,0,1,1.34,5.57,9.95
4,2018-04-21,Metz,Caen,1,1,2,0,0,2,2.38,3.36,3.26
4,2018-04-21,Toulouse,Angers,2,0,1,1,0,1,2.35,3.23,3.45
4,2018-04-22,Bordeaux,Paris SG,0,1,3,0,0,2,6.92,4.65,1.5
4,2018-04-22,Nice,Montpellier,1,0,1,0,0,2,02.01,3.36,4.34
4,2018-04-22,St Etienne,Troyes,2,1,1,0,1,3,1.51,4.28,7.65
4,2018-04-25,Caen,Toulouse,0,0,2,0,0,2,2.64,2.85,3.28
4,2018-04-27,Montpellier,St Etienne,0,1,3,0,1,3,2.59,3.16,3.1
4,2018-04-28,Bordeaux,Dijon,3,1,1,1,0,1,1.51,4.36,7.43
4,2018-04-28,Lille,Metz,3,1,1,2,0,1,1.81,3.71,4.9
4,2018-04-28,Lyon,Nantes,2,0,1,1,0,1,1.3,06.05,11.26
4,2018-04-28,Monaco,Amiens,0,0,2,0,0,2,1.2,7.48,17.45
4,2018-04-28,Strasbourg,Nice,1,1,2,1,0,1,3.33,3.38,2.33
4,2018-04-28,Troyes,Caen,3,1,1,2,1,1,2.27,3.16,3.73
4,2018-04-29,Angers,Marseille,1,1,2,0,1,3,4.24,3.75,1.91
4,2018-04-29,Rennes,Toulouse,2,1,1,1,1,2,1.91,3.57,4.52
4,2018-05-04,Amiens,Paris SG,2,2,2,0,1,3,9.91,6.1,1.31
4,2018-05-06,Caen,Monaco,1,2,3,1,1,2,4.28,3.8,1.89
4,2018-05-06,Dijon,Guingamp,3,1,1,1,0,1,2.69,3.5,2.72
4,2018-05-06,Lyon,Troyes,3,0,1,2,0,1,1.14,10.7,19.4
4,2018-05-06,Marseille,Nice,2,1,1,1,1,2,1.71,4.16,4.97
4,2018-05-06,Metz,Angers,1,2,3,1,0,1,2.72,3.41,2.74
